QAS_File,Average Cosine,Highest Cosine,Median Cosine,Average Jaccard,Highest Jaccard,Median Jaccard
qas_47_table_3.txt,0.09488419153719527,0.1149980600975232,0.09488419153719527,0.13374485596707814,0.1481481481481481,0.13374485596707814
qas_47_table_1.txt,0.11048262018740282,0.1275287029514974,0.11048262018740282,0.13374485596707814,0.1481481481481481,0.13374485596707814
qas_47_table_2.txt,0.08794375563711104,0.1031849921200286,0.08794375563711104,0.11648745519713259,0.1290322580645161,0.11648745519713259
qas_47_table_6.txt,0.08289765265164625,0.1016442586803085,0.08289765265164625,0.1289682539682539,0.1428571428571428,0.1289682539682539
qas_47_table_4.txt,0.09568463840379846,0.1104880786615099,0.09568463840379846,0.13374485596707814,0.1481481481481481,0.13374485596707814
qas_47_table_7.txt,0.08934036937683353,0.107857033162747,0.08934036937683353,0.13374485596707814,0.1481481481481481,0.13374485596707814
qas_47_table_10.txt,0.08164913725393996,0.0960516216517282,0.08164913725393996,0.12037037037037036,0.1333333333333333,0.12037037037037036
qas_57_table_1.txt,0.22589693646921183,0.2662426491397908,0.22589693646921183,0.5399999999999999,0.5714285714285714,0.5399999999999999
qas_57_table_3.txt,0.10576523398302902,0.1272436698875438,0.10576523398302902,0.1643478260869565,0.1739130434782608,0.1643478260869565
qas_62_table_16.txt,0.10454281223903387,0.116714109014805,0.10454281223903387,0.13664596273291924,0.1739130434782608,0.13664596273291924
qas_62_table_2.txt,0.10522853020426211,0.1216534690333,0.10522853020426211,0.16541353383458643,0.2105263157894736,0.16541353383458643
qas_62_table_7.txt,0.09466282670077424,0.1219624597744364,0.09466282670077424,0.12571428571428575,0.16,0.12571428571428575
qas_62_table_4.txt,0.08883069355546937,0.1016875278022246,0.08883069355546937,0.1164021164021164,0.1481481481481481,0.1164021164021164
qas_62_table_3.txt,0.08640760127116939,0.1041693506466718,0.08640760127116939,0.0897959183673469,0.1142857142857142,0.0897959183673469
qas_62_table_13.txt,0.10849199777150369,0.1205288312234389,0.10849199777150369,0.16541353383458643,0.2105263157894736,0.16541353383458643
qas_62_table_6.txt,0.08265561233691979,0.0956685961864221,0.08265561233691979,0.08058608058608055,0.1025641025641025,0.08058608058608055
qas_62_table_8.txt,0.0955676689228427,0.1111644710683456,0.0955676689228427,0.10138248847926265,0.1290322580645161,0.10138248847926265
qas_62_table_14.txt,0.08504181962520498,0.1014911720674473,0.08504181962520498,0.07308970099667769,0.0930232558139534,0.07308970099667769
qas_62_table_12.txt,0.09284977521223545,0.1048297674377561,0.09284977521223545,0.10837438423645314,0.1379310344827586,0.10837438423645314
